campaign_id,campaign,ad_group_id,ad_group,search_term,stv_status,matched_keyword,keyword_match_type,search_term_match_type,impressions,clicks,cost_zar,conversions_primary_mixed,conversions_value_primary_mixed,all_conversions,source
23614294762,Search-pastryskincare,193410155229,Ad group 1,regimen lab level serum,NONE,skincare for sensitive skin,BROAD,BROAD,1,1,9.62,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pantry body products,NONE,pastry skin care,BROAD,NEAR_PHRASE,19,9,9.567991,0.5,8.26,6.9538,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pasty skin,NONE,pastry skin care,EXACT,NEAR_EXACT,29,8,9.47,1,16.73,16,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24094997880,PNC_PASTRY_WAR_Search_Brand_20260803,198582693269,Pastry Body Oil,pastry body oil,ADDED,pastry body oil,EXACT,EXACT,9,3,9.47,0,0,3,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
23614843633,Search-bodycare,195291098322,Ad group 1,skin pastry,NONE,body cream,BROAD,BROAD,6,2,9.43,0,0,7,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,skin lightening oil at clicks,NONE,body brightening oil,PHRASE,NEAR_PHRASE,1,1,9.2,0,0,1,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pastry body,NONE,pastry skin care,BROAD,NEAR_PHRASE,12,4,9.18,0,0,20.7003,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pastry online shop,NONE,pastry skin care,BROAD,BROAD,20,14,9.17707,0,0,58.7382,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133486,Product | Niacinamide Body Lotion,pastry niacinamide lotion,NONE,niacinamide body lotion,PHRASE,NEAR_PHRASE,13,3,8.88,2,1818.5,35,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133246,Product | Lactic Body Wash,lactic acid body wash,ADDED,lactic acid body wash,EXACT,EXACT,39,3,8.78,0,0,2,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,hydroxyphenoxy propionic acid serum,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,2,1,8.75,0,0,2,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133486,Product | Niacinamide Body Lotion,pastry skincare niacinamide body lotion,NONE,niacinamide body lotion,PHRASE,PHRASE,13,3,8.74,0,0,4,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pastry skin,ADDED,pastry skin care,BROAD,NEAR_PHRASE,13,5,8.62,5,81.69,24,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pastry deodorant,ADDED,pastry deodorant,EXACT,EXACT,66,9,8.62,4,66.12,26,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,pastry salicylic body wash,NONE,salicylic acid body wash,PHRASE,NEAR_PHRASE,12,3,8.62,0,0,3,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
23614843633,Search-bodycare,195291098322,Ad group 1,body butter,ADDED,body butter,BROAD,EXACT,40,2,8.616197,0,0,1,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
23614843633,Search-bodycare,195291098322,Ad group 1,pastry cosmetics,NONE,body cream,BROAD,BROAD,18,6,8.374056,0,0,3.7273,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24094997880,PNC_PASTRY_WAR_Search_Brand_20260803,198582692869,Pastry Skincare,pantry skin products,NONE,pastry skin care,PHRASE,NEAR_PHRASE,2,1,8.21,0,0,7,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,skin pantry,NONE,pastry skin care,BROAD,BROAD,6,3,8.12,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pastry skincare reviews,ADDED,pastry skincare reviews,EXACT,EXACT,27,3,7.96,0,0,4,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pastry cosmetics,NONE,pastry skincare products,EXACT,NEAR_EXACT,25,7,7.91,0,0,21,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24094997880,PNC_PASTRY_WAR_Search_Brand_20260803,198582692869,Pastry Skincare,pantry skincare,ADDED,pantry skincare,EXACT,EXACT,12,5,7.58505,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
