campaign_id,campaign,ad_group_id,ad_group,search_term,stv_status,matched_keyword,keyword_match_type,search_term_match_type,impressions,clicks,cost_zar,conversions,conversions_value,all_conversions,source
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133726,Product | Pigmentation Serum,serum to remove melasma,NONE,pigmentation correction serum,EXACT,NEAR_EXACT,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133726,Product | Pigmentation Serum,serums for hyperpigmentation and dark spots,NONE,pigmentation correction serum,EXACT,NEAR_EXACT,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133726,Product | Pigmentation Serum,skin discoloration serum,NONE,pigmentation correction serum,EXACT,NEAR_EXACT,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133726,Product | Pigmentation Serum,spot serum,NONE,pigmentation correction serum,EXACT,NEAR_EXACT,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133726,Product | Pigmentation Serum,stubborn pigmentation serum,NONE,pigmentation correction serum,EXACT,NEAR_EXACT,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133726,Product | Pigmentation Serum,uneven skin tone serum,NONE,pigmentation correction serum,EXACT,NEAR_EXACT,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133726,Product | Pigmentation Serum,what is the best serum for dark spots,NONE,pigmentation correction serum,EXACT,NEAR_EXACT,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133726,Product | Pigmentation Serum,what is the best serum for hyperpigmentation,NONE,pigmentation correction serum,EXACT,NEAR_EXACT,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133726,Product | Pigmentation Serum,which serum is good for pigmentation,NONE,pigmentation correction serum,EXACT,NEAR_EXACT,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,1 salicylic acid body wash,NONE,salicylic acid body wash,EXACT,NEAR_EXACT,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,acid body wash,NONE,salicylic acid body wash,EXACT,NEAR_EXACT,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,best salicylic acid body wash,NONE,salicylic acid body wash,EXACT,NEAR_EXACT,3,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,best salicylic acid for body,NONE,salicylic acid body wash,EXACT,NEAR_EXACT,2,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,body salicylic acid,NONE,salicylic acid body wash,EXACT,NEAR_EXACT,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,body scrub salicylic acid,NONE,salicylic acid body wash,EXACT,NEAR_EXACT,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,body wash gel with salicylic acid,NONE,salicylic acid body wash,EXACT,NEAR_EXACT,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,body wash salicylic acid,NONE,salicylic acid body wash,EXACT,NEAR_EXACT,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,body wash that contains salicylic acid,NONE,salicylic acid body wash,EXACT,NEAR_EXACT,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,body wash with salicylic acid,NONE,salicylic acid body wash,EXACT,NEAR_EXACT,23,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,body washes containing salicylic acid,NONE,salicylic acid body wash,EXACT,NEAR_EXACT,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,exfoliating body wash with salicylic acid,NONE,salicylic acid body wash,EXACT,NEAR_EXACT,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,salicylic acid bha body wash,NONE,salicylic acid body wash,EXACT,NEAR_EXACT,2,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,salicylic acid body care,NONE,salicylic acid body wash,EXACT,NEAR_EXACT,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,salicylic acid body cleanser,NONE,salicylic acid body wash,EXACT,NEAR_EXACT,2,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,salicylic acid body soap,NONE,salicylic acid body wash,EXACT,NEAR_EXACT,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,salicylic acid body washes,NONE,salicylic acid body wash,EXACT,NEAR_EXACT,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,salicylic acid for body,NONE,salicylic acid body wash,EXACT,NEAR_EXACT,2,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,salicylic acid for body acne,NONE,salicylic acid body wash,EXACT,NEAR_EXACT,3,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,salicylic acid for body skin,NONE,salicylic acid body wash,EXACT,NEAR_EXACT,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,salicylic acid for body wash,NONE,salicylic acid body wash,EXACT,NEAR_EXACT,2,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,salicylic acid scrub body,NONE,salicylic acid body wash,EXACT,NEAR_EXACT,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,salicylic acid wash,NONE,salicylic acid body wash,EXACT,NEAR_EXACT,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,salicylic acid wash for body,NONE,salicylic acid body wash,EXACT,NEAR_EXACT,5,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,salicylic shower gel,NONE,salicylic acid body wash,EXACT,NEAR_EXACT,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,shower gel containing salicylic acid,NONE,salicylic acid body wash,EXACT,NEAR_EXACT,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,shower gel with salicylic acid,NONE,salicylic acid body wash,EXACT,NEAR_EXACT,3,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,silicic acid body wash,NONE,salicylic acid body wash,EXACT,NEAR_EXACT,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,the best salicylic acid body wash,NONE,salicylic acid body wash,EXACT,NEAR_EXACT,2,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,2 salicylic acid body wash,NONE,salicylic acid body wash,PHRASE,PHRASE,5,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,being kind salicylic acid body wash,NONE,salicylic acid body wash,PHRASE,PHRASE,10,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,body wash with salicylic acid and benzoyl peroxide,NONE,salicylic acid body wash,PHRASE,PHRASE,3,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,body wash with salicylic acid and glycolic acid,NONE,salicylic acid body wash,PHRASE,PHRASE,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,cerave salicylic acid body wash,NONE,salicylic acid body wash,PHRASE,PHRASE,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,naturium body wash salicylic acid,NONE,salicylic acid body wash,PHRASE,PHRASE,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,naturium salicylic acid body wash,NONE,salicylic acid body wash,PHRASE,PHRASE,2,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,naturium the perfector salicylic acid body wash,NONE,salicylic acid body wash,PHRASE,PHRASE,2,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,neutrogena body clear body wash 2 salicylic acid,NONE,salicylic acid body wash,PHRASE,PHRASE,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,salicylic acid body wash benefits,NONE,salicylic acid body wash,PHRASE,PHRASE,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,salicylic acid body wash cerave,NONE,salicylic acid body wash,PHRASE,PHRASE,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,salicylic acid body wash clicks,NONE,salicylic acid body wash,PHRASE,PHRASE,13,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,salicylic acid body wash dischem,NONE,salicylic acid body wash,PHRASE,PHRASE,7,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,salicylic acid body wash for keratosis pilaris,NONE,salicylic acid body wash,PHRASE,PHRASE,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,salicylic acid body wash fragrance free,NONE,salicylic acid body wash,PHRASE,PHRASE,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,salicylic acid body wash south africa,NONE,salicylic acid body wash,PHRASE,PHRASE,4,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,the naturium salicylic acid body wash,NONE,salicylic acid body wash,PHRASE,PHRASE,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,baren sencicative bha body wash,NONE,salicylic acid body wash,PHRASE,NEAR_PHRASE,3,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,bha body wash,NONE,salicylic acid body wash,PHRASE,NEAR_PHRASE,16,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,cerave sa body wash for rough & bumpy skin,NONE,salicylic acid body wash,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,cetaphil acne relief body wash,NONE,salicylic acid body wash,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,derma co body wash,NONE,salicylic acid body wash,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,differin body wash,NONE,salicylic acid body wash,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,la roche posay effaclar body wash,NONE,salicylic acid body wash,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,neutrogena body clear 2 salicylic acid,NONE,salicylic acid body wash,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,neutrogena body clear body wash,NONE,salicylic acid body wash,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,persistent body acne wash,NONE,salicylic acid body wash,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,rough and bumpy body wash,NONE,salicylic acid body wash,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,salicylic body wash south africa,NONE,salicylic acid body wash,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,skin functional bha body wash,NONE,salicylic acid body wash,PHRASE,NEAR_PHRASE,3,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133966,Product | Vitamin C Body Cream,vitamin c body lotion,NONE,vitamin c body cream,EXACT,NEAR_EXACT,5,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133966,Product | Vitamin C Body Cream,vitamin c cream body shop,NONE,body cream vitamin c,PHRASE,PHRASE,2,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133966,Product | Vitamin C Body Cream,advanced clinicals vitamin c,NONE,body cream vitamin c,PHRASE,NEAR_PHRASE,2,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133966,Product | Vitamin C Body Cream,advanced clinicals vitamin c body lotion,NONE,body cream vitamin c,PHRASE,NEAR_PHRASE,2,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133966,Product | Vitamin C Body Cream,body lab vitamin c lotion,NONE,body cream vitamin c,PHRASE,NEAR_PHRASE,3,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133966,Product | Vitamin C Body Cream,body shop vitamin c lotion,NONE,body cream vitamin c,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133966,Product | Vitamin C Body Cream,clicks body lotion turmeric vitamin c,NONE,body cream vitamin c,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133966,Product | Vitamin C Body Cream,clicks body lotion vitamin c,NONE,body cream vitamin c,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133966,Product | Vitamin C Body Cream,clicks vitamin c body lotion,NONE,body cream vitamin c,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133966,Product | Vitamin C Body Cream,medix 5.5 vitamin c cream,NONE,body cream vitamin c,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133966,Product | Vitamin C Body Cream,nivea c,NONE,body cream vitamin c,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133966,Product | Vitamin C Body Cream,olay vitamin c brightening body lotion,NONE,body cream vitamin c,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133966,Product | Vitamin C Body Cream,skin by zaron vitamin c body lotion,NONE,body cream vitamin c,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133966,Product | Vitamin C Body Cream,turmeric vitamin c body lotion,NONE,body cream vitamin c,PHRASE,NEAR_PHRASE,3,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133966,Product | Vitamin C Body Cream,turmeric vitamin c lotion,NONE,body cream vitamin c,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133966,Product | Vitamin C Body Cream,vitamin body lotion,NONE,body cream vitamin c,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133966,Product | Vitamin C Body Cream,vitamin c advanced brightening cream,NONE,body cream vitamin c,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133966,Product | Vitamin C Body Cream,vitamin c body butter,NONE,body cream vitamin c,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133966,Product | Vitamin C Body Cream,vitamin c body lotion benefits,NONE,body cream vitamin c,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133966,Product | Vitamin C Body Cream,vitamin c body lotion body shop,NONE,body cream vitamin c,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133966,Product | Vitamin C Body Cream,vitamin c shea butter,NONE,body cream vitamin c,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133966,Product | Vitamin C Body Cream,where to buy skin by zaron body lotion,NONE,body cream vitamin c,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133966,Product | Vitamin C Body Cream,alana vitamin c lotion,NONE,vitamin c body cream,PHRASE,NEAR_PHRASE,2,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133966,Product | Vitamin C Body Cream,clicks skincare collection turmeric vitamin c body lotion,NONE,vitamin c body cream,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133966,Product | Vitamin C Body Cream,kojic acid vitamin c body lotion,NONE,vitamin c body cream,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133966,Product | Vitamin C Body Cream,turmeric vitamin c body lotion,NONE,vitamin c body cream,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133966,Product | Vitamin C Body Cream,vitamin c body,NONE,vitamin c body cream,PHRASE,NEAR_PHRASE,2,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133966,Product | Vitamin C Body Cream,body lotion with vitamin c,NONE,body cream vitamin c,EXACT,NEAR_EXACT,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133966,Product | Vitamin C Body Cream,vitamin c brightening body lotion,NONE,body cream vitamin c,EXACT,NEAR_EXACT,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133966,Product | Vitamin C Body Cream,vitamin c lotion,NONE,body cream vitamin c,EXACT,NEAR_EXACT,3,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133966,Product | Vitamin C Body Cream,vitamin c lotion for body,NONE,body cream vitamin c,EXACT,NEAR_EXACT,1,0,0.0,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
